recommendation_id,scenario_id,trial_number,fund_a,fund_b
51443553-d58c-48fa-bb85-822928803b15,e25b48e9-4356-4c4c-8b05-94132af9dac1,75,38,62
2429a9ef-41bc-4000-bc4f-4e2798489054,e25b48e9-4356-4c4c-8b05-94132af9dac1,76,42,58
6430a6e3-51b3-4bc9-a71c-41ef9dfd9f9a,e25b48e9-4356-4c4c-8b05-94132af9dac1,77,40,60
7ee44d26-e9eb-44af-904e-c2a20db219f6,e25b48e9-4356-4c4c-8b05-94132af9dac1,78,41,59
3cd80c70-bec8-4c5c-bbb7-07aedf732970,e25b48e9-4356-4c4c-8b05-94132af9dac1,79,39,61
769620a4-bcf2-4620-92f4-6d0376d4ded9,e25b48e9-4356-4c4c-8b05-94132af9dac1,80,36,64
075b236e-0b0f-49ca-bdb6-ea00bc8ea5e5,e25b48e9-4356-4c4c-8b05-94132af9dac1,81,37,63
d5678706-9ffb-4f59-b4ac-68d72569ea8a,4438925c-5c3f-4773-aa1d-de52214915b1,94,9,91
91ee3435-0ee6-452d-b7fd-89c376bdd083,e25b48e9-4356-4c4c-8b05-94132af9dac1,82,37,63
44dc2151-68dc-443c-bb6f-a66d641481fc,e25b48e9-4356-4c4c-8b05-94132af9dac1,83,37,63
375d73fc-1ce6-4f10-a165-dcebcb9f464c,e25b48e9-4356-4c4c-8b05-94132af9dac1,84,25,75
2b114b4c-82e5-4bbc-b8c3-ab7a93e1ace7,e25b48e9-4356-4c4c-8b05-94132af9dac1,85,31,69
44533980-9ecc-4041-be6e-7c8ee6271d77,e25b48e9-4356-4c4c-8b05-94132af9dac1,86,28,72
ca33cb8a-946c-4fae-94c6-7ace27ab84a2,e25b48e9-4356-4c4c-8b05-94132af9dac1,87,32,68
64043250-7613-4428-a1fa-e196d50a0643,e25b48e9-4356-4c4c-8b05-94132af9dac1,88,42,58
a5843679-df73-4a17-a2da-fba98a763a34,e25b48e9-4356-4c4c-8b05-94132af9dac1,89,43,57
63ecaa41-654d-4326-b9d6-3626019d6f1d,e25b48e9-4356-4c4c-8b05-94132af9dac1,90,46,54
af012805-6fa0-4474-bd05-b0eee889f2ef,e25b48e9-4356-4c4c-8b05-94132af9dac1,91,40,60
555802db-1604-4de9-9552-941f95af7835,e25b48e9-4356-4c4c-8b05-94132af9dac1,92,42,58
1345af51-a28c-45d3-9b32-bd8904bc3339,e25b48e9-4356-4c4c-8b05-94132af9dac1,93,41,59
e90e3797-c6ee-4bb4-8721-e0837d9c601e,e25b48e9-4356-4c4c-8b05-94132af9dac1,94,41,59
53f4870a-c0fe-42b7-a250-7ec9d237bf00,e25b48e9-4356-4c4c-8b05-94132af9dac1,95,43,57
6c4dd8a7-c000-4baa-95af-7ae021b36f1d,e25b48e9-4356-4c4c-8b05-94132af9dac1,96,42,58
e3919292-61f1-445b-af57-a892a8f2504f,e25b48e9-4356-4c4c-8b05-94132af9dac1,97,43,57
eae43c7d-a67c-453d-9d52-fee9cd18b1a8,e25b48e9-4356-4c4c-8b05-94132af9dac1,98,45,55
27208454-835a-444a-ac53-bc4d02c5154a,e25b48e9-4356-4c4c-8b05-94132af9dac1,99,47,53
b0c0eb83-3df4-4c88-8f57-09f8eeec495b,e25b48e9-4356-4c4c-8b05-94132af9dac1,100,48,52
68030330-e396-400b-8d4c-7625720e9461,e25b48e9-4356-4c4c-8b05-94132af9dac1,101,53,47
0421a1ac-e13e-438d-a769-23d8893fc614,e25b48e9-4356-4c4c-8b05-94132af9dac1,102,53,47
ceae67d5-0a22-4114-8b48-6fac7a8fcfc5,e25b48e9-4356-4c4c-8b05-94132af9dac1,103,60,40
a70f1b61-a6ef-499e-9d4b-0240c56db9a1,e25b48e9-4356-4c4c-8b05-94132af9dac1,104,63,37
caa92a80-f98b-46cc-8da7-7aad3ff03c61,e25b48e9-4356-4c4c-8b05-94132af9dac1,105,57,43
729aba22-dc7f-4301-99d2-4c20a8a9ea6d,e25b48e9-4356-4c4c-8b05-94132af9dac1,106,69,31
b2473b96-a19f-4e49-a8cf-9531265dd445,e25b48e9-4356-4c4c-8b05-94132af9dac1,107,70,30
a5a371c3-3718-4da8-971d-b22d2518d531,e25b48e9-4356-4c4c-8b05-94132af9dac1,108,71,29
1599bfa4-892d-47ef-949d-ec0110b47d95,4438925c-5c3f-4773-aa1d-de52214915b1,95,6,94
b749cf62-7bcc-485c-aad2-486d47571bb6,e25b48e9-4356-4c4c-8b05-94132af9dac1,109,67,33
6313a958-14d9-40ae-a2fb-980533ef418f,e25b48e9-4356-4c4c-8b05-94132af9dac1,110,69,31
f6da0dc9-c261-4407-90b1-bdcd8927dc06,e25b48e9-4356-4c4c-8b05-94132af9dac1,111,68,32
5d52a065-aaed-4d14-b2de-09b4f762cec6,e25b48e9-4356-4c4c-8b05-94132af9dac1,112,68,32
70989643-4688-4968-9b26-f530a8556688,e25b48e9-4356-4c4c-8b05-94132af9dac1,113,74,26
2a2b8d96-55e5-4cdb-848e-23cd8d1af237,e25b48e9-4356-4c4c-8b05-94132af9dac1,114,74,26
f4379cce-87a6-4fef-829a-af24ae9991e6,e25b48e9-4356-4c4c-8b05-94132af9dac1,115,68,32
0747fa11-afd4-4b15-ac7a-1120daeff69e,e25b48e9-4356-4c4c-8b05-94132af9dac1,116,70,30
383e0f96-1166-4581-908d-29b468a00dfb,e25b48e9-4356-4c4c-8b05-94132af9dac1,117,71,29
2a4392f8-96e1-415e-8472-91a0644a8158,e25b48e9-4356-4c4c-8b05-94132af9dac1,118,76,24
b849877b-1398-489c-bf65-a04415fa58bc,e25b48e9-4356-4c4c-8b05-94132af9dac1,119,76,24
c77b1e4e-1444-438b-a0f4-332deb12b8da,e25b48e9-4356-4c4c-8b05-94132af9dac1,120,58,42
1c33f078-0e4d-449a-a4d3-108e2f651d36,e25b48e9-4356-4c4c-8b05-94132af9dac1,121,56,44
ed310f94-869a-453e-b344-344df0c4a8e9,e25b48e9-4356-4c4c-8b05-94132af9dac1,122,57,43
edb24e54-b5d1-473a-9a16-dc1244cc6f43,e25b48e9-4356-4c4c-8b05-94132af9dac1,123,54,46
f9a01e5e-b976-43ed-bb79-afd02c3b072d,e25b48e9-4356-4c4c-8b05-94132af9dac1,124,53,47
50c86fe3-9091-477d-8eaf-0e010aba36ac,e25b48e9-4356-4c4c-8b05-94132af9dac1,125,56,44
92a3d3ee-a218-44a4-b2f2-abf264181b30,e25b48e9-4356-4c4c-8b05-94132af9dac1,126,55,45
ef83ede1-d969-4497-a720-80c9313fc05c,e25b48e9-4356-4c4c-8b05-94132af9dac1,127,50,50
93a73118-7dc2-42e7-b832-c660d61f30ce,e25b48e9-4356-4c4c-8b05-94132af9dac1,128,55,45
7c3084fd-a5a5-4ee1-a24b-d54302ecc380,e25b48e9-4356-4c4c-8b05-94132af9dac1,129,49,51
82e37e3f-772f-48c3-bbdb-e5fffd0424e1,e25b48e9-4356-4c4c-8b05-94132af9dac1,130,55,45
c04afec9-003d-4a65-8c69-643dd96963ab,e25b48e9-4356-4c4c-8b05-94132af9dac1,131,37,63
55961e2a-2082-41c9-b90b-429fe6ad8063,4438925c-5c3f-4773-aa1d-de52214915b1,96,7,93
34b196bf-c614-4605-9e8e-61f7ad3873e7,e25b48e9-4356-4c4c-8b05-94132af9dac1,132,38,62
d1535664-4dc9-4dab-abb3-a0c405b02594,e25b48e9-4356-4c4c-8b05-94132af9dac1,133,37,63
da9d5d74-1e17-4f9c-a602-b272f1622b3a,e25b48e9-4356-4c4c-8b05-94132af9dac1,134,36,64
039d3609-0704-496d-8d70-96888e0a5880,4438925c-5c3f-4773-aa1d-de52214915b1,97,3,97
42b2686c-f529-48de-916e-e7d45584c1c5,e25b48e9-4356-4c4c-8b05-94132af9dac1,135,37,63
005afae2-25c1-49d1-a1eb-7a90617bc781,e25b48e9-4356-4c4c-8b05-94132af9dac1,136,36,64
02d7fa4c-fbb7-4162-b2dd-070dcb133258,e25b48e9-4356-4c4c-8b05-94132af9dac1,137,41,59
66094dad-3ff5-446c-ba89-43803f4e7ff0,e25b48e9-4356-4c4c-8b05-94132af9dac1,138,40,60
70e86753-4eaf-452c-9400-3a1943fca19b,e25b48e9-4356-4c4c-8b05-94132af9dac1,139,40,60
a237f4ab-1ced-4cb7-aec3-865115e8653c,e25b48e9-4356-4c4c-8b05-94132af9dac1,140,40,60
107db40c-3b3a-4a53-828f-a99fe7ba557e,e25b48e9-4356-4c4c-8b05-94132af9dac1,141,37,63
6e5ecf9b-ecde-4140-aded-2e4a61dffb76,e25b48e9-4356-4c4c-8b05-94132af9dac1,142,33,67
17b101a4-9067-4d7e-b9ad-542872d285bc,4438925c-5c3f-4773-aa1d-de52214915b1,98,2,98
4cdfdf6e-bd5a-4b3b-b109-3df2a3f72414,e25b48e9-4356-4c4c-8b05-94132af9dac1,143,30,70
56a59c59-0183-4bdd-9184-345b4cbdc26a,e25b48e9-4356-4c4c-8b05-94132af9dac1,144,22,78
75a03eea-f867-470c-9df7-b9683a08230c,e25b48e9-4356-4c4c-8b05-94132af9dac1,145,22,78
260df65a-ab1a-4abb-99db-c6532c22a6a6,e25b48e9-4356-4c4c-8b05-94132af9dac1,146,29,71
5301faf7-8257-441f-af3d-a918af17ec9f,4438925c-5c3f-4773-aa1d-de52214915b1,99,1,99
f3ef664e-776c-414f-a29d-282ccad1a567,e25b48e9-4356-4c4c-8b05-94132af9dac1,147,28,72
dc72e00d-808e-49a3-9486-fb12c96bbba9,e25b48e9-4356-4c4c-8b05-94132af9dac1,148,27,73
fcca6d75-c66c-46b0-82ac-dc252a089d12,e25b48e9-4356-4c4c-8b05-94132af9dac1,149,21,79
604c7d29-e031-4ac7-b4c4-97e415920637,e25b48e9-4356-4c4c-8b05-94132af9dac1,150,27,73
f5786732-2b60-40c7-b89c-712dc94bbef3,e25b48e9-4356-4c4c-8b05-94132af9dac1,151,23,77
8c0d857e-29b3-480a-b070-f6f9afddad6c,e25b48e9-4356-4c4c-8b05-94132af9dac1,152,22,78
80e4af45-265f-4e68-a8ad-8c24f0877d57,e25b48e9-4356-4c4c-8b05-94132af9dac1,153,17,83
4561a122-563e-4133-a1cd-a5fe0ae527fa,e25b48e9-4356-4c4c-8b05-94132af9dac1,154,17,83
436d8555-bca4-4b9e-9ccf-4053a1e45796,e25b48e9-4356-4c4c-8b05-94132af9dac1,155,21,79
d121dcab-4e86-411b-abe8-56716bf47f07,e25b48e9-4356-4c4c-8b05-94132af9dac1,156,13,87
22a7d401-c21d-49c0-9006-ce590179d8b4,e25b48e9-4356-4c4c-8b05-94132af9dac1,157,17,83
9af0722f-9436-4e95-8a21-fc251d9b41d0,e25b48e9-4356-4c4c-8b05-94132af9dac1,158,25,75
aad55cc7-46b0-43ed-a7a8-4b72a7b96872,e25b48e9-4356-4c4c-8b05-94132af9dac1,159,22,78
79163e37-c4d8-49e6-b26f-9acf949ee8b1,e25b48e9-4356-4c4c-8b05-94132af9dac1,160,18,82
affccab1-3f18-4f1a-b155-4c82754c0410,e25b48e9-4356-4c4c-8b05-94132af9dac1,161,19,81
41cedbf6-6307-494c-b179-107afce25911,e25b48e9-4356-4c4c-8b05-94132af9dac1,162,22,78
65fb399e-6d5b-4899-9c10-7ea174d9deea,e25b48e9-4356-4c4c-8b05-94132af9dac1,163,23,77
ecce5f84-5fd6-4dfa-a754-d7835de5d810,e25b48e9-4356-4c4c-8b05-94132af9dac1,164,26,74
7b1d9531-a7eb-42c1-af0d-7054bbe73356,e25b48e9-4356-4c4c-8b05-94132af9dac1,165,28,72
5fe13813-d776-4f0b-bd5d-38801289a206,e25b48e9-4356-4c4c-8b05-94132af9dac1,166,32,68
dea1feb2-ec7f-4a01-b1f4-9852fd061e2e,4438925c-5c3f-4773-aa1d-de52214915b1,100,1,99
8128445b-815c-432b-bd2d-b6a7c80431fd,e25b48e9-4356-4c4c-8b05-94132af9dac1,167,35,65
9e49c4ac-ed54-4460-82d2-a8889bcc497c,e25b48e9-4356-4c4c-8b05-94132af9dac1,168,36,64
1279d4d9-ed62-4f68-a8c3-5f4b873e1707,e25b48e9-4356-4c4c-8b05-94132af9dac1,169,34,66
20f90516-5651-47d8-8d70-1aa4f7b7ce8c,e25b48e9-4356-4c4c-8b05-94132af9dac1,170,33,67
8a57c276-ee3d-4122-a751-740ff02924a3,e25b48e9-4356-4c4c-8b05-94132af9dac1,171,32,68
3c03c177-4bf8-474d-a3b5-3da64f9a5907,e25b48e9-4356-4c4c-8b05-94132af9dac1,172,33,67
b43c1bb8-7558-4676-b3b3-5629f0e539d7,e25b48e9-4356-4c4c-8b05-94132af9dac1,173,35,65
1b51ed7f-efd5-49a1-849f-de246cd77edb,e25b48e9-4356-4c4c-8b05-94132af9dac1,174,36,64
6eb79763-f64f-42de-b300-2199f4d4f18e,e25b48e9-4356-4c4c-8b05-94132af9dac1,175,43,57
c388e0ca-f8a3-4a88-a27b-dbd589f55da9,e25b48e9-4356-4c4c-8b05-94132af9dac1,176,48,52
09c01369-1858-4f54-8004-9524acc93a1a,e25b48e9-4356-4c4c-8b05-94132af9dac1,177,55,45
fb1ad587-67c0-4114-89e9-4543642e4a54,4438925c-5c3f-4773-aa1d-de52214915b1,101,2,98
f9aa77e6-6aa7-4ae5-82e6-b70083d26a30,e25b48e9-4356-4c4c-8b05-94132af9dac1,178,56,44
c1cbd080-61ae-4e33-9be9-ae1a97faa007,e25b48e9-4356-4c4c-8b05-94132af9dac1,179,64,36
cffaf8c2-d07b-4fc1-89de-c481c3073086,e25b48e9-4356-4c4c-8b05-94132af9dac1,180,68,32
9589e7aa-122a-4bc1-8434-0cbcc4a181ed,e25b48e9-4356-4c4c-8b05-94132af9dac1,181,57,43
5dfc107b-cad6-4b91-b5c6-94a9723b4f98,4438925c-5c3f-4773-aa1d-de52214915b1,102,2,98
d7778fe4-2ee8-4b8e-8608-dc9475545117,e25b48e9-4356-4c4c-8b05-94132af9dac1,182,58,42
e59fcdfa-d092-4fc0-bbd2-3e2f37aefb07,e25b48e9-4356-4c4c-8b05-94132af9dac1,183,60,40
4f501065-9b28-4f14-9555-16e921a3a630,e25b48e9-4356-4c4c-8b05-94132af9dac1,184,63,37
b6c7bed8-832a-48dd-b73c-fa83f2161eca,e25b48e9-4356-4c4c-8b05-94132af9dac1,185,60,40
f166e3dc-af10-4886-949f-5e55a1bbff98,e25b48e9-4356-4c4c-8b05-94132af9dac1,186,52,48
7a8dde1a-cf5f-41da-9d27-62eefd3ed3b3,e25b48e9-4356-4c4c-8b05-94132af9dac1,187,63,37
d172a416-cae9-42ba-93ef-7841ae85fe64,e25b48e9-4356-4c4c-8b05-94132af9dac1,188,55,45
1c620c04-c2bd-4458-bfd0-5f0f81863094,e25b48e9-4356-4c4c-8b05-94132af9dac1,189,66,34
0ca7ba47-c8a4-4c7e-85bf-16fb64c27207,e25b48e9-4356-4c4c-8b05-94132af9dac1,190,71,29
7e8fa812-539a-4d00-b34b-358fcf38e122,e25b48e9-4356-4c4c-8b05-94132af9dac1,191,72,28
d39cc8f1-ac6b-42e5-b5ae-8b4e2617744a,e25b48e9-4356-4c4c-8b05-94132af9dac1,192,72,28
823b60fa-217f-401c-8262-81aa8286e856,e25b48e9-4356-4c4c-8b05-94132af9dac1,193,73,27
fdd890ef-2447-4c4b-896d-d5aeae6dc83a,e25b48e9-4356-4c4c-8b05-94132af9dac1,194,61,39
ad10db82-d805-411d-a255-cf359cf17659,e25b48e9-4356-4c4c-8b05-94132af9dac1,195,49,51
6049d368-47a2-498b-b803-e1f65633c7d9,e25b48e9-4356-4c4c-8b05-94132af9dac1,196,36,64
71e5ef03-e648-47d6-bac4-0462c700eeb2,e25b48e9-4356-4c4c-8b05-94132af9dac1,197,36,64
72f254eb-72b2-4932-8953-2a8bab1267d1,e25b48e9-4356-4c4c-8b05-94132af9dac1,198,39,61
0f0ab34d-26b7-463d-b176-031222448071,e25b48e9-4356-4c4c-8b05-94132af9dac1,199,46,54
8f351897-ba86-432c-802c-e678a03f07d9,4438925c-5c3f-4773-aa1d-de52214915b1,103,1,99
d13db023-8260-438f-8529-6df3f3cd267b,e25b48e9-4356-4c4c-8b05-94132af9dac1,200,49,51
5b0ef6a0-24da-4c4f-ab19-2393557050a4,e25b48e9-4356-4c4c-8b05-94132af9dac1,201,41,59
6a0cb4e8-dcbd-440d-bda7-5932b289d90c,e25b48e9-4356-4c4c-8b05-94132af9dac1,202,48,52
82b2690b-184f-4534-b9b9-e19a139dd545,e25b48e9-4356-4c4c-8b05-94132af9dac1,203,47,53
16bcf89b-0445-449c-9888-1f5e8105e795,e25b48e9-4356-4c4c-8b05-94132af9dac1,204,44,56
d8bd6dbd-1de7-489b-b34e-a8d91cedd156,e25b48e9-4356-4c4c-8b05-94132af9dac1,205,23,77
11f1c567-02f9-45b1-8bb7-2f7add60851f,e25b48e9-4356-4c4c-8b05-94132af9dac1,206,24,76
e37933e8-7900-4e1e-ab02-24324552b268,e25b48e9-4356-4c4c-8b05-94132af9dac1,207,21,79
959e03d9-5a35-4aa7-ac3b-12c2fff06244,e25b48e9-4356-4c4c-8b05-94132af9dac1,208,20,80
2d134c06-8e3d-4c79-aed1-199740d0e8e4,e25b48e9-4356-4c4c-8b05-94132af9dac1,209,24,76
5a121916-0701-4ac7-9c5d-0296b188b73f,e25b48e9-4356-4c4c-8b05-94132af9dac1,210,22,78
19039a94-fdf0-49e6-8439-3b0eb0554b1a,e25b48e9-4356-4c4c-8b05-94132af9dac1,211,21,79
ab9a4741-0ee8-49fd-8f2a-99d4f62052d0,e25b48e9-4356-4c4c-8b05-94132af9dac1,212,20,80
951f8b2f-4842-4dbc-8e5a-df3c9035a86e,e25b48e9-4356-4c4c-8b05-94132af9dac1,213,16,84
daf7e23e-9eff-46a6-bb3d-5305292ae8e8,4438925c-5c3f-4773-aa1d-de52214915b1,104,1,99
6331bf07-6859-4665-8663-75464a21e59f,e25b48e9-4356-4c4c-8b05-94132af9dac1,214,26,74
edb37be3-1547-44f1-b111-f7b86e1de498,e25b48e9-4356-4c4c-8b05-94132af9dac1,215,28,72
c3844d5b-bfab-44a3-af89-98ed647aaefa,4438925c-5c3f-4773-aa1d-de52214915b1,105,7,93
d7264828-fad7-4128-9fea-a8989c1e1cf0,e25b48e9-4356-4c4c-8b05-94132af9dac1,216,26,74
cad90b31-194d-432f-81cd-48caed7de020,e25b48e9-4356-4c4c-8b05-94132af9dac1,217,25,75
b822b61d-efd3-4af2-86db-9c4db4d486d8,4438925c-5c3f-4773-aa1d-de52214915b1,106,3,97
4cee27f6-70d7-4d81-a855-1741b26c76ae,e25b48e9-4356-4c4c-8b05-94132af9dac1,218,30,70
d2fcc4e8-a2be-463c-9b3e-ae8faf00c4a2,4438925c-5c3f-4773-aa1d-de52214915b1,107,13,87
e7da3c66-fea3-4901-a65e-e7876e182e80,e25b48e9-4356-4c4c-8b05-94132af9dac1,219,29,71
8970f61f-8282-4d28-8c4e-13ceca27b0a7,e25b48e9-4356-4c4c-8b05-94132af9dac1,220,26,74
5bdb9900-86cc-4c4f-b4ca-3a57825648bc,e25b48e9-4356-4c4c-8b05-94132af9dac1,221,26,74
2c36f53a-2b87-4805-a47e-315be83fd12d,4438925c-5c3f-4773-aa1d-de52214915b1,108,13,87
10858073-3a90-4924-9d97-09d40b8efac6,e25b48e9-4356-4c4c-8b05-94132af9dac1,222,26,74
71b93d8b-0ad1-4756-ab6e-23fef9b02693,e25b48e9-4356-4c4c-8b05-94132af9dac1,223,25,75
b094077c-84f3-41c3-af0d-74e839fe886d,e25b48e9-4356-4c4c-8b05-94132af9dac1,224,26,74
d52518f2-ce3e-42eb-a30b-e7e2ab4e3ff7,e25b48e9-4356-4c4c-8b05-94132af9dac1,225,24,76
9f3ec826-e1e5-4e9b-af43-ae931553119f,e25b48e9-4356-4c4c-8b05-94132af9dac1,226,18,82
6a8f221a-47d7-4f51-91b1-5ec7c1e7134a,e25b48e9-4356-4c4c-8b05-94132af9dac1,227,17,83
00d244a4-51d8-4396-8e16-f984df32c09c,e25b48e9-4356-4c4c-8b05-94132af9dac1,228,13,87
0efb9b91-c61d-48d8-ae0a-76763164070b,e25b48e9-4356-4c4c-8b05-94132af9dac1,229,14,86
c1566264-9494-4c2d-afa1-000e365975cc,e25b48e9-4356-4c4c-8b05-94132af9dac1,230,13,87
fabb8f04-e8be-4db2-a303-430e5fd782c6,e25b48e9-4356-4c4c-8b05-94132af9dac1,231,13,87
0e0e48f6-e8b6-4511-b979-3f39200cbc27,e25b48e9-4356-4c4c-8b05-94132af9dac1,232,13,87
3385e697-f43d-4250-9f4f-f76420002b65,e25b48e9-4356-4c4c-8b05-94132af9dac1,233,13,87
483af930-20c4-4afb-8c5a-4b31e5b93b11,e25b48e9-4356-4c4c-8b05-94132af9dac1,234,13,87
b5e06816-5645-4a32-b016-d089a3755104,e25b48e9-4356-4c4c-8b05-94132af9dac1,235,13,87
fbaa0e54-0e8a-4f4e-ba7a-12f221bf4b89,e25b48e9-4356-4c4c-8b05-94132af9dac1,236,13,87
052da2f8-359a-4075-949b-da02e269ec91,4438925c-5c3f-4773-aa1d-de52214915b1,109,51,49
ba9e4987-edd9-468d-9b28-a7b0ec2de0c5,e25b48e9-4356-4c4c-8b05-94132af9dac1,237,13,87
9b309d1c-4428-4dd6-8742-a8cc54af5a87,e25b48e9-4356-4c4c-8b05-94132af9dac1,238,13,87
7f2359a2-a81b-4d08-9db3-bf14819a51ba,e25b48e9-4356-4c4c-8b05-94132af9dac1,239,14,86
67110d83-a686-48f7-9e54-67ac49e916a5,e25b48e9-4356-4c4c-8b05-94132af9dac1,240,14,86
66445ac1-53d3-4502-8c8f-2264465829c7,e25b48e9-4356-4c4c-8b05-94132af9dac1,241,14,86
63aa19bb-4bb5-4538-8344-87b08c695fad,4438925c-5c3f-4773-aa1d-de52214915b1,110,35,65
7e380eca-d396-448b-866f-dc4eba153474,e25b48e9-4356-4c4c-8b05-94132af9dac1,242,14,86
9c2582aa-f7ec-40c0-a411-9b056bf3d9b2,e25b48e9-4356-4c4c-8b05-94132af9dac1,243,14,86
872e57c6-e7af-4343-95ad-2d394c841d14,e25b48e9-4356-4c4c-8b05-94132af9dac1,244,14,86
247558fc-482f-4f8c-ac8f-6f7e46aadbd5,e25b48e9-4356-4c4c-8b05-94132af9dac1,245,15,85
f1b90411-cb15-46ed-840e-f227ad731d36,e25b48e9-4356-4c4c-8b05-94132af9dac1,246,15,85
b46959f3-88aa-493e-9d37-1558b4951ac5,e25b48e9-4356-4c4c-8b05-94132af9dac1,247,14,86
aa4585eb-77e2-44af-9180-e2a681dd3970,e25b48e9-4356-4c4c-8b05-94132af9dac1,248,11,89
03183bb9-e438-448e-9949-7e7bbad8aeeb,e25b48e9-4356-4c4c-8b05-94132af9dac1,249,11,89
99f18aeb-677e-4f10-ac95-1adacd4e65d1,4438925c-5c3f-4773-aa1d-de52214915b1,111,20,80
a0c01ee9-d07b-4bc8-a5b1-024022227766,e25b48e9-4356-4c4c-8b05-94132af9dac1,250,5,95
1139ac63-7977-497f-ae0e-a8c3fa270d41,e25b48e9-4356-4c4c-8b05-94132af9dac1,251,7,93
2dabbe29-b19f-4727-beec-39bdfbe6970d,e25b48e9-4356-4c4c-8b05-94132af9dac1,252,8,92
4dc2fbc5-5917-4f1e-a685-82783f5b2707,e25b48e9-4356-4c4c-8b05-94132af9dac1,253,12,88
3696e872-5727-4d62-8fe8-ef9f34bf98b6,e25b48e9-4356-4c4c-8b05-94132af9dac1,254,13,87
60f906e1-f20c-4bbe-8e75-32ae61f1c1f2,e25b48e9-4356-4c4c-8b05-94132af9dac1,255,11,89
e703835d-ccb3-458a-bf86-c96c74548073,e25b48e9-4356-4c4c-8b05-94132af9dac1,256,12,88
5e29accf-0bbf-47ad-a0be-1bf346d96d4b,e25b48e9-4356-4c4c-8b05-94132af9dac1,257,19,81
020c32f9-cb6f-4f34-8c71-4701e81c19ad,e25b48e9-4356-4c4c-8b05-94132af9dac1,258,20,80
861aaa64-1f58-4bbf-9d94-c9f3c1163b03,e25b48e9-4356-4c4c-8b05-94132af9dac1,259,18,82
9f239f2c-d6f1-4cae-b80c-59cfda05b4fe,e25b48e9-4356-4c4c-8b05-94132af9dac1,260,20,80
d28575c5-2f78-4abc-ab6f-67c101bd011f,e25b48e9-4356-4c4c-8b05-94132af9dac1,261,21,79
a02706d5-c58c-43a7-a367-b9462e961e1c,e25b48e9-4356-4c4c-8b05-94132af9dac1,262,25,75
a27dc731-cf86-4999-ab03-be3e7c297d98,e25b48e9-4356-4c4c-8b05-94132af9dac1,263,21,79
16134389-1595-447f-95ae-0139b62e05a9,e25b48e9-4356-4c4c-8b05-94132af9dac1,264,20,80
57663e11-871c-41d3-b573-cccb7fff3612,e25b48e9-4356-4c4c-8b05-94132af9dac1,265,18,82
d2c897c2-92b8-4475-ba9e-aacdd1b7c19a,e25b48e9-4356-4c4c-8b05-94132af9dac1,266,16,84
a3f076a6-3a46-4c40-8e6d-cbc166ffcf53,4438925c-5c3f-4773-aa1d-de52214915b1,112,46,54
de75e66e-ee35-40cb-9e56-b42818eb161c,e25b48e9-4356-4c4c-8b05-94132af9dac1,267,17,83
2d5aed71-b891-4596-b0c8-2a9a2439cb40,e25b48e9-4356-4c4c-8b05-94132af9dac1,268,17,83
0f777936-388a-4555-aa8d-0aaccbbe8c1b,e25b48e9-4356-4c4c-8b05-94132af9dac1,269,18,82
8e6b8cec-0210-4b9e-8af8-e4d25451b91d,e25b48e9-4356-4c4c-8b05-94132af9dac1,270,19,81
5d271bcd-0850-4d9e-9330-496456e0d1fe,e25b48e9-4356-4c4c-8b05-94132af9dac1,271,24,76
c7709957-fb24-4a9b-96b5-f8082f3391ff,e25b48e9-4356-4c4c-8b05-94132af9dac1,272,24,76
e925cf2c-02d0-4b53-9d2a-fed00f444ebf,e25b48e9-4356-4c4c-8b05-94132af9dac1,273,24,76
e2c54ab8-312d-4afa-87a8-5dccce4253bd,e25b48e9-4356-4c4c-8b05-94132af9dac1,274,24,76
9b74ed93-0e3a-48c7-b5fe-948770a91065,e25b48e9-4356-4c4c-8b05-94132af9dac1,275,23,77
aea7ffe7-7f9f-43dd-a776-ae10df59abb9,e25b48e9-4356-4c4c-8b05-94132af9dac1,276,23,77
5ebfb201-c262-4176-b802-6c3b031db9ec,e25b48e9-4356-4c4c-8b05-94132af9dac1,277,24,76
7db2916a-4535-4410-944b-99db5e7d1e9a,4438925c-5c3f-4773-aa1d-de52214915b1,113,16,84
ec7c98ec-8ff2-4281-83cc-f3259fbb67ed,e25b48e9-4356-4c4c-8b05-94132af9dac1,278,24,76
e369ae30-78a3-4c44-9186-2634a5902234,e25b48e9-4356-4c4c-8b05-94132af9dac1,279,27,73
f93916ab-2b0b-4f00-978a-a6b53c70f2a5,e25b48e9-4356-4c4c-8b05-94132af9dac1,280,28,72
53d72344-1b9e-492a-9eac-1b728e232092,e25b48e9-4356-4c4c-8b05-94132af9dac1,281,26,74
2b12c187-dd64-49a0-bd85-6cbb47bcbd56,e25b48e9-4356-4c4c-8b05-94132af9dac1,282,27,73
747cc5d8-8505-4b26-812c-d5071ee3ca18,e25b48e9-4356-4c4c-8b05-94132af9dac1,283,25,75
9dc8f126-354a-4022-8116-71b2371c0d1b,e25b48e9-4356-4c4c-8b05-94132af9dac1,284,23,77
2878fa0b-2ef9-4da9-a88d-48a205054c78,e25b48e9-4356-4c4c-8b05-94132af9dac1,285,24,76
a3c19c4a-2b65-4717-8d95-c124e43539b1,e25b48e9-4356-4c4c-8b05-94132af9dac1,286,31,69
e6ed679c-209f-489f-8dd6-e7b22e699845,e25b48e9-4356-4c4c-8b05-94132af9dac1,287,29,71
fd4fb4e3-6dcf-496f-ae14-b88bb856c2cc,e25b48e9-4356-4c4c-8b05-94132af9dac1,288,30,70
