trial_id,session_id,trial_number,return_a,return_b,created_at
6ccf9be8-9650-4908-9f8c-b71a9d01f71e,ffb0fe6f-80e9-470b-9f6a-176908950a85,90,null,null,2025-04-28 09:28:47.526398+00
ded3e2ba-d53b-4296-a3ba-70778eabe71d,ffb0fe6f-80e9-470b-9f6a-176908950a85,93,null,null,2025-04-28 09:29:19.238427+00
61415c4b-76f0-47c5-9a98-2177ff759371,ffb0fe6f-80e9-470b-9f6a-176908950a85,96,null,null,2025-04-28 09:29:34.873326+00
729c6edd-f45b-4048-ba67-12c2d44f46fd,ffb0fe6f-80e9-470b-9f6a-176908950a85,99,null,null,2025-04-28 09:29:53.53612+00
73169e1e-6f84-4e49-be2b-7f307a52d754,ffb0fe6f-80e9-470b-9f6a-176908950a85,102,null,null,2025-04-28 09:30:19.528926+00
9d6296bc-b88e-4b40-9bbf-967305de139f,ffb0fe6f-80e9-470b-9f6a-176908950a85,105,null,null,2025-04-28 09:30:32.25066+00
e4678989-6f43-49e3-9a91-08838a03868b,ffb0fe6f-80e9-470b-9f6a-176908950a85,108,null,null,2025-04-28 09:30:47.350958+00
950ba1b1-9aaf-450a-a6f9-8704460db66d,ffb0fe6f-80e9-470b-9f6a-176908950a85,111,null,null,2025-04-28 09:30:59.132734+00
a9743411-4b46-4053-83a7-7d955214e501,ffb0fe6f-80e9-470b-9f6a-176908950a85,114,null,null,2025-04-28 09:31:13.285366+00
8f102a99-d26a-4121-bcae-e39b34dd904b,ffb0fe6f-80e9-470b-9f6a-176908950a85,117,null,null,2025-04-28 09:31:27.188027+00
be9e8d43-ef23-49c6-b407-6fef5c9d7952,ffb0fe6f-80e9-470b-9f6a-176908950a85,120,null,null,2025-04-28 09:31:38.017116+00
026cba60-4005-4974-b3c7-3d78cfaab02e,ffb0fe6f-80e9-470b-9f6a-176908950a85,27,null,null,2025-04-28 09:31:49.779107+00
410e8eae-4267-4f4a-a997-93e78a991988,ffb0fe6f-80e9-470b-9f6a-176908950a85,30,null,null,2025-04-28 09:32:01.65175+00
eff6cd1c-8657-430f-8412-c2ab180f84e4,ffb0fe6f-80e9-470b-9f6a-176908950a85,33,null,null,2025-04-28 09:32:11.728768+00
1dc8610d-dec4-4695-889f-77af7ba49317,ffb0fe6f-80e9-470b-9f6a-176908950a85,36,null,null,2025-04-28 09:32:32.638747+00
37229035-37ec-41fa-b828-52c440ffa54c,ffb0fe6f-80e9-470b-9f6a-176908950a85,39,null,null,2025-04-28 09:32:45.684196+00
be0611c0-a966-4e5a-ac86-36ce0ab971c3,ffb0fe6f-80e9-470b-9f6a-176908950a85,42,null,null,2025-04-28 09:32:58.939589+00
4836dfd8-6d50-4ebc-968d-5fb7b8a62605,ffb0fe6f-80e9-470b-9f6a-176908950a85,45,null,null,2025-04-28 09:33:11.233077+00
085b491a-b920-4418-80a6-da59d1197d3c,ffb0fe6f-80e9-470b-9f6a-176908950a85,48,null,null,2025-04-28 09:33:23.245358+00
0015e664-8702-4a44-bbb5-77bc9a943435,ffb0fe6f-80e9-470b-9f6a-176908950a85,51,null,null,2025-04-28 09:33:39.888049+00
2e761dea-b2e1-4684-883d-51bb9e165b39,ffb0fe6f-80e9-470b-9f6a-176908950a85,54,null,null,2025-04-28 09:33:50.686251+00
1fd7d7ce-65c2-4cfb-82ef-57322874fa27,ffb0fe6f-80e9-470b-9f6a-176908950a85,57,null,null,2025-04-28 09:34:01.439804+00
1bec856a-95e1-4b06-91e9-50f2e4b82657,ffb0fe6f-80e9-470b-9f6a-176908950a85,60,null,null,2025-04-28 09:34:11.327139+00
e19c4092-ca13-4f30-8d29-5d9224494e63,ffb0fe6f-80e9-470b-9f6a-176908950a85,179,null,null,2025-04-28 09:36:01.919783+00
e4901806-ad35-4323-ae25-4cae894c7fb3,ffb0fe6f-80e9-470b-9f6a-176908950a85,182,null,null,2025-04-28 09:36:11.824058+00
feabbb25-0917-46b8-972b-663764b4a62d,ffb0fe6f-80e9-470b-9f6a-176908950a85,185,null,null,2025-04-28 09:36:25.163418+00
9dcf0646-87bf-458e-a60d-d4233c738d0a,ffb0fe6f-80e9-470b-9f6a-176908950a85,188,null,null,2025-04-28 09:36:36.706561+00
6b1fc26b-4806-422c-826d-b606179db3ce,ffb0fe6f-80e9-470b-9f6a-176908950a85,191,null,null,2025-04-28 09:36:47.701702+00
96cb6fa5-4b87-47ea-9f14-05a1012cbcfd,ffb0fe6f-80e9-470b-9f6a-176908950a85,194,null,null,2025-04-28 09:37:25.883713+00
94385d95-9714-496f-9129-75968e16158d,ffb0fe6f-80e9-470b-9f6a-176908950a85,197,null,null,2025-04-28 09:37:37.8768+00
df9f6808-1d04-4901-ae38-eef700d26890,ffb0fe6f-80e9-470b-9f6a-176908950a85,200,null,null,2025-04-28 09:37:47.968197+00
f8ec179a-79ff-4fc7-ae51-2aea41ef7fee,ffb0fe6f-80e9-470b-9f6a-176908950a85,203,null,null,2025-04-28 09:38:10.877352+00
3cebe173-216b-464b-afd0-8a481802524d,ffb0fe6f-80e9-470b-9f6a-176908950a85,206,null,null,2025-04-28 09:38:22.644621+00
3da6e3c5-4bd9-4c6d-b526-8401b693edaf,ffb0fe6f-80e9-470b-9f6a-176908950a85,209,null,null,2025-04-28 09:38:33.401727+00
cb8c7a8d-8f01-42b6-9682-db1385dd77d8,ffb0fe6f-80e9-470b-9f6a-176908950a85,212,null,null,2025-04-28 09:38:45.868715+00
d49a68b4-950d-41e5-bc1a-6e7e9d4a7f38,ffb0fe6f-80e9-470b-9f6a-176908950a85,215,null,null,2025-04-28 09:38:55.979262+00
f8725cce-fe50-45c1-85b0-57db12d4c704,ffb0fe6f-80e9-470b-9f6a-176908950a85,218,null,null,2025-04-28 09:39:08.895209+00
1a359007-fe03-47b7-9879-cfffcb254fcd,ffb0fe6f-80e9-470b-9f6a-176908950a85,221,null,null,2025-04-28 09:39:33.152819+00
5fced1de-e803-42a0-9a78-a876861d1a29,ffb0fe6f-80e9-470b-9f6a-176908950a85,224,null,null,2025-04-28 10:58:30.492863+00
5ca67d00-4cbb-4a86-8c34-f9b1b84fba38,ffb0fe6f-80e9-470b-9f6a-176908950a85,227,null,null,2025-04-28 10:58:41.634679+00
4774c23a-c54e-403e-8eb8-3b777bfab9a1,ffb0fe6f-80e9-470b-9f6a-176908950a85,230,null,null,2025-04-28 10:58:52.061317+00
f108ecc2-7055-409f-9ac3-c2943e239db5,ffb0fe6f-80e9-470b-9f6a-176908950a85,233,null,null,2025-04-28 10:59:03.081347+00
1e85a158-13b7-4159-a0d4-1ac1f191d082,ffb0fe6f-80e9-470b-9f6a-176908950a85,236,null,null,2025-04-28 10:59:14.881007+00
66427e0a-7b3d-4295-9a2a-f983185377cd,ffb0fe6f-80e9-470b-9f6a-176908950a85,198,null,null,2025-04-28 10:59:33.514625+00
6aa909ac-fa6f-4187-a888-b135f4432922,ffb0fe6f-80e9-470b-9f6a-176908950a85,201,null,null,2025-04-28 10:59:50.454087+00
2a9f0857-60de-4341-8048-150e426c9d08,ffb0fe6f-80e9-470b-9f6a-176908950a85,204,null,null,2025-04-28 11:00:02.810922+00
27dfd5d3-f710-4e99-9437-eac22808295f,ffb0fe6f-80e9-470b-9f6a-176908950a85,207,null,null,2025-04-28 11:00:17.583943+00
dd1ec165-3290-4527-a9db-374846d05589,ffb0fe6f-80e9-470b-9f6a-176908950a85,210,null,null,2025-04-28 11:05:39.49769+00
1bc67d9a-73a7-4262-893d-df90a8b63275,ffb0fe6f-80e9-470b-9f6a-176908950a85,213,null,null,2025-04-28 11:06:00.154015+00
046c80ac-4ab9-4227-8aa5-b5f7b174f076,ffb0fe6f-80e9-470b-9f6a-176908950a85,216,null,null,2025-04-28 11:06:11.917674+00
c84fb9fb-1112-4253-aa07-740d3baddcd4,ffb0fe6f-80e9-470b-9f6a-176908950a85,219,null,null,2025-04-28 11:06:23.69311+00
6cc7e16f-3e31-412b-8207-fdbc64b702fc,ffb0fe6f-80e9-470b-9f6a-176908950a85,222,null,null,2025-04-28 11:11:11.220211+00
5e1cc7a5-b87a-4d2e-a746-06e5d6e89f15,ffb0fe6f-80e9-470b-9f6a-176908950a85,225,null,null,2025-04-28 11:11:22.4491+00
36ab410d-c212-4c52-9d7c-f850ab610c20,ffb0fe6f-80e9-470b-9f6a-176908950a85,228,null,null,2025-04-28 11:12:55.755765+00
9c18b881-5942-446e-a70c-884171dc31cd,ffb0fe6f-80e9-470b-9f6a-176908950a85,231,null,null,2025-04-28 11:13:07.905757+00
68107677-afd2-464a-baba-4e3fa16df8ff,ffb0fe6f-80e9-470b-9f6a-176908950a85,234,null,null,2025-04-28 11:13:46.374402+00
704c534a-8e52-4619-bea5-b5983bd76f18,ffb0fe6f-80e9-470b-9f6a-176908950a85,237,null,null,2025-04-28 11:14:21.209035+00
06b3019c-d5cf-461e-8c99-31082278f89a,ffb0fe6f-80e9-470b-9f6a-176908950a85,240,null,null,2025-04-28 11:14:38.680171+00
f615f147-5d86-490e-b3ef-85d1755d453a,ffb0fe6f-80e9-470b-9f6a-176908950a85,243,null,null,2025-04-28 11:14:49.321236+00
71b5bf7c-a82b-4490-bf1f-e4d242e244b1,ffb0fe6f-80e9-470b-9f6a-176908950a85,246,null,null,2025-04-28 11:14:59.842685+00
83e2396f-0833-43e6-86ee-ed6dd357e18e,ffb0fe6f-80e9-470b-9f6a-176908950a85,249,null,null,2025-04-28 11:15:09.801773+00
c66aff85-1b2a-4779-af61-84cb0900f818,ffb0fe6f-80e9-470b-9f6a-176908950a85,252,null,null,2025-04-28 11:15:20.567409+00
e04e9daa-f6fd-4453-b166-efabdfff0ec5,ffb0fe6f-80e9-470b-9f6a-176908950a85,255,null,null,2025-04-28 11:16:02.252016+00
a8a9bbc1-2a29-4a7b-b56b-f802558d0b18,ffb0fe6f-80e9-470b-9f6a-176908950a85,123,null,null,2025-04-28 11:19:07.61968+00
949cc261-47ac-4ab6-b80b-7dff2b679018,ffb0fe6f-80e9-470b-9f6a-176908950a85,126,null,null,2025-04-28 11:19:20.108688+00
cd2bcde5-6a4f-459f-a54e-2428629f577f,ffb0fe6f-80e9-470b-9f6a-176908950a85,129,null,null,2025-04-28 11:19:37.497684+00
d7923320-dfd7-4757-ad56-e3e736f73b68,ffb0fe6f-80e9-470b-9f6a-176908950a85,132,null,null,2025-04-28 11:19:55.214281+00
ebf68215-35c1-488e-b1e0-6d68d94e38ad,ffb0fe6f-80e9-470b-9f6a-176908950a85,135,null,null,2025-04-28 11:20:10.338612+00
165310ce-19bb-4205-b71a-a9eb628002d0,ffb0fe6f-80e9-470b-9f6a-176908950a85,100,0.00251994750151447,0.074149643890819,2025-04-28 11:20:28.974927+00
2e20a022-563f-4890-ab53-1bd9ef5818a5,1a8abf56-521e-460c-af74-7a5aae74109d,63,null,null,2025-04-28 12:08:20.943525+00
ec633d04-7484-4695-a5dd-5fba60922d5a,1a8abf56-521e-460c-af74-7a5aae74109d,66,null,null,2025-04-28 12:08:46.130503+00
3ae75511-f440-4935-8c72-0712bf41ddd2,1a8abf56-521e-460c-af74-7a5aae74109d,69,null,null,2025-04-28 12:09:08.799345+00
a12e95af-f72e-4be2-9dc6-8e23193def67,1a8abf56-521e-460c-af74-7a5aae74109d,72,null,null,2025-04-28 12:09:27.478329+00
fb7c4acb-0ab4-4fa2-be1f-2fc4d64941c1,1a8abf56-521e-460c-af74-7a5aae74109d,75,null,null,2025-04-28 12:09:45.389525+00
d55c357d-99cf-4f19-a5f2-d59f92313c02,1a8abf56-521e-460c-af74-7a5aae74109d,78,null,null,2025-04-28 12:10:07.443588+00
f1ca4659-0874-4243-af12-b55de4c93a1e,1a8abf56-521e-460c-af74-7a5aae74109d,81,null,null,2025-04-28 12:10:32.408125+00
523347ab-5697-473e-91a3-9bac6cfd09ce,1a8abf56-521e-460c-af74-7a5aae74109d,84,null,null,2025-04-28 12:10:58.080774+00
4c962144-01dc-4e5c-9b99-2c5c5d0c8661,1a8abf56-521e-460c-af74-7a5aae74109d,87,null,null,2025-04-28 12:11:16.189409+00
8b0601b0-3b4b-4931-9fbc-fea0996f5542,1a8abf56-521e-460c-af74-7a5aae74109d,90,null,null,2025-04-28 12:11:31.905546+00
3b2760f4-16fe-4d1f-971b-3dc3603bea82,1a8abf56-521e-460c-af74-7a5aae74109d,93,null,null,2025-04-28 12:11:48.165435+00
abd73b64-7276-412b-9ca7-46508a16fa25,1a8abf56-521e-460c-af74-7a5aae74109d,96,null,null,2025-04-28 12:12:07.114598+00
56bf85c3-e467-40ab-82b5-505da9658151,1a8abf56-521e-460c-af74-7a5aae74109d,99,null,null,2025-04-28 12:12:19.744089+00
0c0a8693-3ebb-48a0-ac4d-904002c14fe1,1a8abf56-521e-460c-af74-7a5aae74109d,102,null,null,2025-04-28 12:12:39.765634+00
31db346e-a4db-4e4d-868f-5af9c65d68b0,1a8abf56-521e-460c-af74-7a5aae74109d,105,null,null,2025-04-28 12:12:58.415928+00
faec977c-1b70-4821-9923-1e1837844da3,1a8abf56-521e-460c-af74-7a5aae74109d,108,null,null,2025-04-28 12:13:14.797228+00
10ed2a6b-1e47-497b-8ac7-1d3a31f07215,1a8abf56-521e-460c-af74-7a5aae74109d,111,null,null,2025-04-28 12:13:33.540168+00
8a1beedc-463a-4084-888b-524e23f422e3,1a8abf56-521e-460c-af74-7a5aae74109d,114,null,null,2025-04-28 12:13:47.50346+00
8a83fb4a-fa2a-42d0-8ff3-3ad190781f6f,1a8abf56-521e-460c-af74-7a5aae74109d,117,null,null,2025-04-28 12:14:00.313166+00
ffbd8885-92d2-477b-8680-33f77922a7bc,1a8abf56-521e-460c-af74-7a5aae74109d,120,null,null,2025-04-28 12:14:15.726401+00
91f7faa8-c48e-4bfc-a491-5d0f4752325e,1a8abf56-521e-460c-af74-7a5aae74109d,27,null,null,2025-04-28 12:14:34.161278+00
7cdd78a2-63f3-4d36-be8f-a7a47f82b3ad,1a8abf56-521e-460c-af74-7a5aae74109d,30,null,null,2025-04-28 12:14:50.381928+00
ff1b06ea-3489-4b76-a5d8-f7c69d3d7b37,1a8abf56-521e-460c-af74-7a5aae74109d,33,null,null,2025-04-28 12:15:09.327741+00
79766331-f0e0-4b22-8ff1-bad2c6edcdd1,1a8abf56-521e-460c-af74-7a5aae74109d,36,null,null,2025-04-28 12:15:30.682149+00
930d499d-8f4c-448e-bcb7-92c297aee74a,1a8abf56-521e-460c-af74-7a5aae74109d,39,null,null,2025-04-28 12:15:45.78538+00
28a081af-dea7-4ba9-b678-d2d10d48250d,1a8abf56-521e-460c-af74-7a5aae74109d,42,null,null,2025-04-28 12:15:57.441147+00
878ed079-1148-4d6f-b812-aa54f4168721,1a8abf56-521e-460c-af74-7a5aae74109d,45,null,null,2025-04-28 12:16:12.900067+00
bdb9a84b-41ad-451b-bc0a-b2a66007cc01,1a8abf56-521e-460c-af74-7a5aae74109d,48,null,null,2025-04-28 12:16:28.063615+00
a83c5a9c-5b08-45e2-b0e5-02d4bba932aa,1a8abf56-521e-460c-af74-7a5aae74109d,51,null,null,2025-04-28 12:16:50.266884+00
9814a34d-aa75-4ef1-883f-17ac38b014f8,1a8abf56-521e-460c-af74-7a5aae74109d,54,null,null,2025-04-28 12:17:01.750759+00
37fd428d-23ed-4afc-aceb-55bff2bc668f,1a8abf56-521e-460c-af74-7a5aae74109d,57,null,null,2025-04-28 12:17:17.438019+00
77053bb0-9de9-4692-a6d5-e80d387a8f86,1a8abf56-521e-460c-af74-7a5aae74109d,60,null,null,2025-04-28 12:17:34.286612+00
f4335d72-9fb7-48db-9fd2-82e8a5d55151,1a8abf56-521e-460c-af74-7a5aae74109d,179,null,null,2025-04-28 12:19:40.750275+00
58fe0478-4d2f-4406-a18f-30073fc14400,1a8abf56-521e-460c-af74-7a5aae74109d,182,null,null,2025-04-28 12:19:55.975382+00
23f4601a-3b7f-414c-8388-c96e14f0ea05,1a8abf56-521e-460c-af74-7a5aae74109d,185,null,null,2025-04-28 12:20:07.315466+00
a9387c9d-3fb2-41dc-827e-50477f24d05f,1a8abf56-521e-460c-af74-7a5aae74109d,188,null,null,2025-04-28 12:20:20.043885+00
4a252740-13bc-46e3-aded-744bb6ca483b,1a8abf56-521e-460c-af74-7a5aae74109d,191,null,null,2025-04-28 12:20:32.570126+00
db0e950f-568a-452e-bb5c-f95c8c26536a,1a8abf56-521e-460c-af74-7a5aae74109d,194,null,null,2025-04-28 12:20:43.707692+00
5fb04e95-6aac-45d1-8963-f2fa452c7b51,1a8abf56-521e-460c-af74-7a5aae74109d,197,null,null,2025-04-28 12:20:56.538102+00
41b8398c-61d3-4146-9ccf-1bb4e9878828,1a8abf56-521e-460c-af74-7a5aae74109d,200,null,null,2025-04-28 12:21:11.545999+00
da6c016a-4dc0-4def-9341-e2324bb24800,1a8abf56-521e-460c-af74-7a5aae74109d,203,null,null,2025-04-28 12:21:23.047178+00
02b512aa-e9b3-4236-ab94-c0f20b136b43,1a8abf56-521e-460c-af74-7a5aae74109d,206,null,null,2025-04-28 12:21:34.904548+00
8aa149fb-403c-4f81-b372-0e14d3ffc329,1a8abf56-521e-460c-af74-7a5aae74109d,209,null,null,2025-04-28 12:21:46.335856+00
827bd044-0cd6-4ca7-aee8-db04a23c0a56,1a8abf56-521e-460c-af74-7a5aae74109d,212,null,null,2025-04-28 12:21:58.828011+00
c6768fee-19b1-45a3-adaa-607c0acfe662,1a8abf56-521e-460c-af74-7a5aae74109d,215,null,null,2025-04-28 12:22:12.745593+00
536e9268-b800-4bb6-8d0b-c3729f2ab4b8,1a8abf56-521e-460c-af74-7a5aae74109d,218,null,null,2025-04-28 12:22:23.070233+00
11b35068-2dac-42d6-9416-28d5d3a827b4,1a8abf56-521e-460c-af74-7a5aae74109d,221,null,null,2025-04-28 12:22:36.193006+00
dbc3f571-35b2-407f-a40b-f7649a2390be,1a8abf56-521e-460c-af74-7a5aae74109d,224,null,null,2025-04-28 12:22:47.746768+00
58cc1f12-10fb-4765-86d8-f802341497af,1a8abf56-521e-460c-af74-7a5aae74109d,227,null,null,2025-04-28 12:23:00.505879+00
9b9c94c0-05b6-405c-bdea-d0928d1c6000,1a8abf56-521e-460c-af74-7a5aae74109d,230,null,null,2025-04-28 12:23:13.508241+00
75b90e1e-1038-42bb-8c3d-bee2ce12a8fe,1a8abf56-521e-460c-af74-7a5aae74109d,233,null,null,2025-04-28 12:23:27.384284+00
5adb41b8-47d5-4bf3-a2dc-24006a5ab7b9,1a8abf56-521e-460c-af74-7a5aae74109d,236,null,null,2025-04-28 12:23:40.766755+00
bcb1b40d-3ae0-41a2-bd3f-1e75afca432a,1a8abf56-521e-460c-af74-7a5aae74109d,198,null,null,2025-04-28 12:23:52.186993+00
bfce95c6-7804-4569-900a-f3cd235a9528,1a8abf56-521e-460c-af74-7a5aae74109d,201,null,null,2025-04-28 12:24:05.620273+00
72ea7fc0-cf4a-4723-ab6f-25204b0a359a,1a8abf56-521e-460c-af74-7a5aae74109d,204,null,null,2025-04-28 12:24:16.503347+00
2e77b8b5-c7a5-4616-82fc-70f766353d39,1a8abf56-521e-460c-af74-7a5aae74109d,207,null,null,2025-04-28 12:24:29.999907+00
718f11fb-ff54-4f86-a689-3f329eb07988,1a8abf56-521e-460c-af74-7a5aae74109d,210,null,null,2025-04-28 12:24:43.609928+00
119ed4be-b173-4c2a-94db-ebc35b22fff9,1a8abf56-521e-460c-af74-7a5aae74109d,213,null,null,2025-04-28 12:24:57.350015+00
adfb8059-6682-4bfb-908b-b61ea0397b96,1a8abf56-521e-460c-af74-7a5aae74109d,216,null,null,2025-04-28 12:25:12.87824+00
135bd416-8cf8-4d9c-80ab-3e7cbf775efc,1a8abf56-521e-460c-af74-7a5aae74109d,219,null,null,2025-04-28 12:25:25.502842+00
fcdf412b-9445-404d-a94a-69709bb384f8,1a8abf56-521e-460c-af74-7a5aae74109d,222,null,null,2025-04-28 12:25:38.002564+00
7e32b8c1-e893-492e-9403-00bde340bc8d,1a8abf56-521e-460c-af74-7a5aae74109d,225,null,null,2025-04-28 12:25:48.896268+00
ee940639-f295-4a79-ad2d-b88b73a458bf,1a8abf56-521e-460c-af74-7a5aae74109d,228,null,null,2025-04-28 12:26:02.852627+00
536525cf-8960-4788-b3c0-e6b418150a74,1a8abf56-521e-460c-af74-7a5aae74109d,231,null,null,2025-04-28 12:26:19.611639+00
af93e8b6-a6b3-4960-b2d4-9ecfafac4192,1a8abf56-521e-460c-af74-7a5aae74109d,234,null,null,2025-04-28 12:26:30.178935+00
fd7cdc3d-0803-41f6-9f07-f9095d6c395f,1a8abf56-521e-460c-af74-7a5aae74109d,237,null,null,2025-04-28 12:26:43.14722+00
eca7418b-cf08-410f-9a2d-100ecfae2173,1a8abf56-521e-460c-af74-7a5aae74109d,240,null,null,2025-04-28 12:26:53.706928+00
2bb6bb15-14ab-4a4d-902b-bb952c12c932,1a8abf56-521e-460c-af74-7a5aae74109d,243,null,null,2025-04-28 12:27:04.411925+00
35331a97-f8d2-425c-b17e-2d0cc1216ca1,1a8abf56-521e-460c-af74-7a5aae74109d,246,null,null,2025-04-28 12:27:15.359651+00
e568575e-0fc3-4115-9d80-9bf679434ed0,1a8abf56-521e-460c-af74-7a5aae74109d,249,null,null,2025-04-28 12:27:27.152615+00
322b2d22-a39b-476d-a943-b798a143bff4,1a8abf56-521e-460c-af74-7a5aae74109d,252,null,null,2025-04-28 12:27:37.470307+00
3f96f6b3-f6cc-4691-8915-2797a248db78,1a8abf56-521e-460c-af74-7a5aae74109d,255,null,null,2025-04-28 12:28:08.259836+00
36fd593e-6093-4e5f-9174-287e40a26fb6,1a8abf56-521e-460c-af74-7a5aae74109d,123,null,null,2025-04-28 12:31:32.131613+00
e4b3faab-f82d-4947-9d07-b206f8e1961d,1a8abf56-521e-460c-af74-7a5aae74109d,126,null,null,2025-04-28 12:31:43.280496+00
3441803a-2ec2-458c-86cf-287c72ad2f7e,1a8abf56-521e-460c-af74-7a5aae74109d,129,null,null,2025-04-28 12:31:55.304678+00
8d98bbb5-f24b-4ec3-9559-6c3779bb9097,1a8abf56-521e-460c-af74-7a5aae74109d,132,null,null,2025-04-28 12:32:08.035619+00
789d8872-5584-442b-9040-5d681364ffde,1a8abf56-521e-460c-af74-7a5aae74109d,135,null,null,2025-04-28 12:32:18.996648+00
84f89a86-5fa4-4c92-b284-5b38a3b93245,1a8abf56-521e-460c-af74-7a5aae74109d,100,0.00251994750151447,0.074149643890819,2025-04-28 12:32:36.971231+00
d9d00bd6-6d54-4d2e-8e68-915f51ca952a,fdb4ee6d-00b5-48e2-9338-ecfa01631d10,27,null,null,2025-04-28 17:51:23.839647+00
6320cece-8875-4253-ab30-52fda489840c,fdb4ee6d-00b5-48e2-9338-ecfa01631d10,5,0.249674777111631,0.979564491802584,2025-04-28 17:56:48.244002+00
1f0f942d-6fa0-4c2b-b888-ad1535d3b0ef,6d165451-8223-47dc-a07c-885bb91d7f91,219,null,null,2025-04-29 05:24:46.787005+00
e1690bdf-5468-46e2-a1c4-96bcb5d4bf5e,6d165451-8223-47dc-a07c-885bb91d7f91,222,null,null,2025-04-29 05:25:19.779946+00
d041e1f8-ca8e-4390-84da-01e3da94d278,6d165451-8223-47dc-a07c-885bb91d7f91,225,null,null,2025-04-29 05:25:56.235014+00
16747753-b586-471e-977f-0a035f1befab,6d165451-8223-47dc-a07c-885bb91d7f91,228,null,null,2025-04-29 05:26:07.630439+00
2da76c42-cf5e-4e49-b2ee-44a74fa65c86,2aa0ae51-7e27-4a37-b040-6415e6470279,204,null,null,2025-04-29 05:41:56.498874+00
12619cdd-3ad9-4529-8e83-e248d43f20ab,2aa0ae51-7e27-4a37-b040-6415e6470279,145,null,null,2025-04-29 05:42:03.359864+00
f34c900a-83ed-4675-8f92-ba42aa7a47f4,2aa0ae51-7e27-4a37-b040-6415e6470279,201,null,null,2025-04-29 05:42:11.746727+00
955b264b-945c-4b18-813b-3fcfdc1ec2e9,6d165451-8223-47dc-a07c-885bb91d7f91,166,null,null,2025-04-29 05:42:24.331988+00
61ac1af7-23f1-44f3-aa94-b77fd9569a44,2aa0ae51-7e27-4a37-b040-6415e6470279,89,null,null,2025-04-29 05:42:32.31806+00
381ef50a-c705-4852-93d2-63dc37b5ff2b,6d165451-8223-47dc-a07c-885bb91d7f91,169,null,null,2025-04-29 05:42:34.98545+00
a5f09df6-0452-4e7e-94fc-764735f292db,2aa0ae51-7e27-4a37-b040-6415e6470279,5,0.249674777111631,0.979564491802584,2025-04-29 05:42:45.810897+00
dadd9dab-a506-4273-ab4d-b18dc062424e,6d165451-8223-47dc-a07c-885bb91d7f91,172,null,null,2025-04-29 05:43:31.130947+00
22cf3217-ad09-46fb-be76-347deb525a85,6d165451-8223-47dc-a07c-885bb91d7f91,175,null,null,2025-04-29 05:43:40.790694+00
c92dcf9c-3658-48ed-ad77-4a9ddc9d7df2,6d165451-8223-47dc-a07c-885bb91d7f91,178,null,null,2025-04-29 05:45:27.469888+00
7c8bd2a0-5db3-47d2-959f-71e5df650a51,6d165451-8223-47dc-a07c-885bb91d7f91,181,null,null,2025-04-29 05:45:38.381078+00
ea3acbe1-6d07-4a4a-9408-184e15c9d9da,6d165451-8223-47dc-a07c-885bb91d7f91,184,null,null,2025-04-29 05:45:49.578512+00
84b4e20b-6dc6-4c4d-aab5-6ffe377016d8,6d165451-8223-47dc-a07c-885bb91d7f91,187,null,null,2025-04-29 05:49:16.938396+00
33cc06ea-d694-4819-a122-34ab4403375b,6d165451-8223-47dc-a07c-885bb91d7f91,190,null,null,2025-04-29 05:49:25.888532+00
a5e570dd-c2e8-4f9b-93f0-1e010d25e78d,6d165451-8223-47dc-a07c-885bb91d7f91,193,null,null,2025-04-29 05:49:36.053311+00
98c871a6-ee0b-471c-910e-ad6cdbda8046,6d165451-8223-47dc-a07c-885bb91d7f91,196,null,null,2025-04-29 05:49:48.97667+00
e46b965e-25a9-45e2-b684-506d406b601c,6d165451-8223-47dc-a07c-885bb91d7f91,199,null,null,2025-04-29 05:50:00.366081+00
74efc033-e1ff-4a51-b83c-26a2c6a3e2b3,6d165451-8223-47dc-a07c-885bb91d7f91,202,null,null,2025-04-29 05:50:10.610418+00
b4fa3b55-1014-4a03-bd73-f7967e256ce4,6d165451-8223-47dc-a07c-885bb91d7f91,201,null,null,2025-04-29 05:50:28.582898+00
a5157f67-1bf6-4674-8095-c3a13941ec85,6d165451-8223-47dc-a07c-885bb91d7f91,11,null,null,2025-04-29 05:58:24.083008+00
4d1d8793-f55d-4f73-843d-c44bdc926bba,6d165451-8223-47dc-a07c-885bb91d7f91,14,null,null,2025-04-29 05:58:34.208521+00
abeb3d40-2ab3-4f61-b2ba-98d59d212076,6d165451-8223-47dc-a07c-885bb91d7f91,17,null,null,2025-04-29 05:59:04.533311+00
3c6bd87c-fe16-4737-8f2d-544dbaa5d321,6d165451-8223-47dc-a07c-885bb91d7f91,20,null,null,2025-04-29 05:59:21.496572+00
1ccaf14d-ec7b-4895-aa95-db259435e89b,6d165451-8223-47dc-a07c-885bb91d7f91,23,null,null,2025-04-29 05:59:35.243294+00
251aa6d5-54b0-4547-94de-0915027063a4,6d165451-8223-47dc-a07c-885bb91d7f91,26,null,null,2025-04-29 05:59:49.640043+00
484ad45e-dace-4a31-90ba-6e9062c03504,6d165451-8223-47dc-a07c-885bb91d7f91,29,null,null,2025-04-29 06:00:11.133233+00
5a8b0163-140d-424d-a55f-fb4a4fce3268,6d165451-8223-47dc-a07c-885bb91d7f91,32,null,null,2025-04-29 06:00:21.153064+00
4bd3a2bf-cb5f-4596-889f-952eaf0e7123,6d165451-8223-47dc-a07c-885bb91d7f91,35,null,null,2025-04-29 06:00:30.339597+00
